Zip,City,State,2015_population
45434,Dayton,OH,12580
45435,Dayton,OH,28
45437,Dayton,OH,128
45439,Dayton,OH,9740
45440,Dayton,OH,19780
45441,Dayton,OH,112
45448,Dayton,OH,0
45449,Dayton,OH,16410
45454,Dayton,OH,0
45458,Dayton,OH,32080
45459,Dayton,OH,25930
45463,Dayton,OH,0
45469,Dayton,OH,0
45470,Dayton,OH,0
45475,Dayton,OH,406
45479,Dayton,OH,0
45481,Dayton,OH,0
45482,Dayton,OH,0
45490,Dayton,OH,15
45501,Springfield,OH,844
45502,Springfield,OH,15370
45503,Springfield,OH,27730
45504,Springfield,OH,14180
45505,Springfield,OH,16740
45506,Springfield,OH,11220
45601,Chillicothe,OH,44400
45612,Bainbridge,OH,4020
45613,Beaver,OH,2920
45614,Bidwell,OH,3760
45616,Blue Creek,OH,980
45617,Bourneville,OH,195
45618,Cherry Fork,OH,166
45619,Chesapeake,OH,6730
45620,Cheshire,OH,770
45621,Coalton,OH,442
45622,Creola,OH,380
45623,Crown City,OH,2750
45624,Cynthiana,OH,72
45628,Frankfort,OH,4500
45629,Franklin Furnace,OH,2550
45630,Friendship,OH,389
45631,Gallipolis,OH,11950
45633,Hallsville,OH,78
45634,Hamden,OH,1570
45636,Haverhill,OH,97
45638,Ironton,OH,16890
45640,Jackson,OH,13600
45642,Jasper,OH,108
45643,Kerr,OH,45
45644,Kingston,OH,3780
45645,Kitts Hill,OH,2380
45646,Latham,OH,360
45647,Londonderry,OH,1950
45648,Lucasville,OH,9350
45650,Lynx,OH,280
45651,Mc Arthur,OH,4490
45652,Mc Dermott,OH,2680
45653,Minford,OH,3310
45654,New Plymouth,OH,740
45656,Oak Hill,OH,5080
45657,Otway,OH,2020
45658,Patriot,OH,2120
45659,Pedro,OH,2160
45660,Peebles,OH,6590
45661,Piketon,OH,5900
45662,Portsmouth,OH,20730
45663,West Portsmouth,OH,5290
45669,Proctorville,OH,9190
45671,Rarden,OH,360
45672,Ray,OH,1380
45673,Richmond Dale,OH,360
45674,Rio Grande,OH,533
45675,Rock Camp,OH,32
45677,Scioto Furnace,OH,98
45678,Scottown,OH,930
45679,Seaman,OH,2460
45680,South Point,OH,10440
45681,South Salem,OH,1240
45682,South Webster,OH,1700
45683,Stockdale,OH,96
45684,Stout,OH,1440
45685,Thurman,OH,1010
45686,Vinton,OH,2530
45687,Wakefield,OH,35
45688,Waterloo,OH,380
45690,Waverly,OH,11430
45692,Wellston,OH,6740
45693,West Union,OH,7050
45694,Wheelersburg,OH,9980
45695,Wilkesville,OH,480
45696,Willow Wood,OH,1140
45697,Winchester,OH,4200
45698,Zaleski,OH,332
45699,Lucasville,OH,0
45701,Athens,OH,16220
45710,Albany,OH,4800
45711,Amesville,OH,800
45712,Barlow,OH,138
45713,Bartlett,OH,203
45714,Belpre,OH,8890
45715,Beverly,OH,2290
45716,Buchtel,OH,480
45717,Carbondale,OH,0
45719,Chauncey,OH,872
45720,Chester,OH,126
45721,Coal Run,OH,57
45723,Coolville,OH,2950
45724,Cutler,OH,1430
45727,Dexter City,OH,440
45729,Fleming,OH,1380
45732,Glouster,OH,3760
45734,Graysville,OH,450
45735,Guysville,OH,1470
45739,Hockingport,OH,117
45740,Jacksonville,OH,469
45741,Langsville,OH,620
45742,Little Hocking,OH,2720
45743,Long Bottom,OH,1060
45744,Lowell,OH,2560
45745,Lower Salem,OH,910
45746,Macksburg,OH,310
45750,Marietta,OH,22300
45760,Middleport,OH,2430
45761,Millfield,OH,1260
45764,Nelsonville,OH,5670
45766,New Marshfield,OH,1060
45767,New Matamoras,OH,2150
45768,Newport,OH,1580
45769,Pomeroy,OH,5020
45770,Portland,OH,450
45771,Racine,OH,2910
45772,Reedsville,OH,1440
45773,Reno,OH,610
45775,Rutland,OH,1170
45776,Shade,OH,570
45777,Sharpsburg,OH,30
45778,Stewart,OH,700
45779,Syracuse,OH,738
45780,The Plains,OH,2350
45782,Trimble,OH,312
45783,Tuppers Plains,OH,361
45784,Vincent,OH,3080
45786,Waterford,OH,2910
45787,Watertown,OH,90
45788,Whipple,OH,900
45789,Wingett Run,OH,212
45801,Lima,OH,18090
45802,Lima,OH,450
45804,Lima,OH,12080
45805,Lima,OH,19920
45806,Lima,OH,10190
45807,Lima,OH,10950
45808,Beaverdam,OH,270
45809,Gomer,OH,180
45810,Ada,OH,5200
45812,Alger,OH,1630
45813,Antwerp,OH,3260
45814,Arlington,OH,2490
45815,Belmore,OH,101
45816,Benton Ridge,OH,257
45817,Bluffton,OH,5720
45819,Buckland,OH,230
45820,Cairo,OH,559
45821,Cecil,OH,1200
45822,Celina,OH,17800
45826,Chickasaw,OH,325
45827,Cloverdale,OH,1950
45828,Coldwater,OH,6150
45830,Columbus Grove,OH,5640
45831,Continental,OH,2790
45832,Convoy,OH,2690
45833,Delphos,OH,9750
45835,Dola,OH,410
45836,Dunkirk,OH,1310
45837,Dupont,OH,139
45838,Elgin,OH,48
45839,Findlay,OH,467
45840,Findlay,OH,49250
45841,Jenera,OH,930
45843,Forest,OH,3280
45844,Fort Jennings,OH,3090
45845,Fort Loramie,OH,3260
45846,Fort Recovery,OH,4310
45848,Glandorf,OH,328
45849,Grover Hill,OH,1090
45850,Harrod,OH,3360
45851,Haviland,OH,610
45853,Kalida,OH,1381
45854,Lafayette,OH,424
45855,Latty,OH,187
45856,Leipsic,OH,4760
45858,Mc Comb,OH,2920
45859,Mc Guffey,OH,442
45860,Maria Stein,OH,2240
45861,Melrose,OH,192
45862,Mendon,OH,1230
45863,Middle Point,OH,1090
45864,Miller City,OH,129
45865,Minster,OH,4980
45866,Montezuma,OH,203
45867,Mount Blanchard,OH,1150
45868,Mount Cory,OH,660
45869,New Bremen,OH,4540
45870,New Hampshire,OH,122
45871,New Knoxville,OH,1910
45872,North Baltimore,OH,3700
45873,Oakwood,OH,2080
45874,Ohio City,OH,1920
45875,Ottawa,OH,10720
45876,Ottoville,OH,1109
45877,Pandora,OH,2130
45879,Paulding,OH,5470
45880,Payne,OH,2140
45881,Rawson,OH,1400
45882,Rockford,OH,2770
45883,Saint Henry,OH,3910
45884,Saint Johns,OH,149
45885,Saint Marys,OH,11680
45886,Scott,OH,470
45887,Spencerville,OH,4170
45888,Uniopolis,OH,245
45889,Van Buren,OH,1400
45890,Vanlue,OH,590
45891,Van Wert,OH,13950
45893,Vaughnsville,OH,272
45894,Venedocia,OH,610
45895,Wapakoneta,OH,16750
45896,Waynesfield,OH,1860
45897,Williamstown,OH,118
45898,Willshire,OH,1140
45899,Wren,OH,187
45999,Cincinnati,OH,14
46001,Alexandria,IN,9540
46011,Anderson,IN,15680
46012,Anderson,IN,16170
46013,Anderson,IN,16380
46014,Anderson,IN,0
46015,Anderson,IN,306
46016,Anderson,IN,14490
46017,Anderson,IN,5470
46018,Anderson,IN,581
46030,Arcadia,IN,2880
46031,Atlanta,IN,2070
46032,Carmel,IN,43780
46033,Carmel,IN,37970
46034,Cicero,IN,6880
46035,Colfax,IN,1100
46036,Elwood,IN,10090
46037,Fishers,IN,42600
46038,Fishers,IN,40580
46039,Forest,IN,630
46040,Fortville,IN,11830
46041,Frankfort,IN,23090
46044,Frankton,IN,2730
46045,Goldsmith,IN,118
46047,Hobbs,IN,16
46048,Ingalls,IN,1900
46049,Kempton,IN,750
46050,Kirklin,IN,1580
46051,Lapel,IN,2640
46052,Lebanon,IN,20710
46055,Mc Cordsville,IN,12700
46056,Markleville,IN,2230
46057,Michigantown,IN,990
46058,Mulberry,IN,2010
46060,Noblesville,IN,38880
46061,Noblesville,IN,500
46062,Noblesville,IN,33060
46063,Orestes,IN,308
46064,Pendleton,IN,13290
46065,Rossville,IN,3270
46067,Sedalia,IN,89
46068,Sharpsville,IN,2690
46069,Sheridan,IN,6590
46070,Summitville,IN,2000
46071,Thorntown,IN,3160
46072,Tipton,IN,8330
46074,Westfield,IN,33950
46075,Whitestown,IN,4860
46076,Windfall,IN,1440
46077,Zionsville,IN,31520
46082,Carmel,IN,492
46085,Fishers,IN,0
46102,Advance,IN,402
46103,Amo,IN,318
46104,Arlington,IN,890
46105,Bainbridge,IN,1790
46106,Bargersville,IN,7150
46107,Beech Grove,IN,11680
46110,Boggstown,IN,490
46111,Brooklyn,IN,395
46112,Brownsburg,IN,36770
46113,Camby,IN,14260
46115,Carthage,IN,1830
46117,Charlottesville,IN,600
46118,Clayton,IN,4610
46120,Cloverdale,IN,5410
46121,Coatesville,IN,4690
46122,Danville,IN,14950
46123,Avon,IN,35480
46124,Edinburgh,IN,7790
46125,Eminence,IN,165
46126,Fairland,IN,4440
46127,Falmouth,IN,300
46128,Fillmore,IN,1920
46129,Finly,IN,22
46130,Fountaintown,IN,2430
46131,Franklin,IN,28230
46133,Glenwood,IN,740
46135,Greencastle,IN,14630
46140,Greenfield,IN,37370
46142,Greenwood,IN,30390
46143,Greenwood,IN,53810
46144,Gwynneville,IN,192
46146,Homer,IN,118
46147,Jamestown,IN,2700
46148,Knightstown,IN,4450
46149,Lizton,IN,1840
46150,Manilla,IN,690
46151,Martinsville,IN,29080
46154,Maxwell,IN,160
46155,Mays,IN,128
46156,Milroy,IN,1370
46157,Monrovia,IN,3730
46158,Mooresville,IN,22610
46160,Morgantown,IN,5690
46161,Morristown,IN,2380
46162,Needham,IN,510
46163,New Palestine,IN,12520
46164,Nineveh,IN,4020
46165,North Salem,IN,1370
46166,Paragon,IN,2150
46167,Pittsboro,IN,6590
46168,Plainfield,IN,29900
46170,Putnamville,IN,50
46171,Reelsville,IN,1630
46172,Roachdale,IN,2130
46173,Rushville,IN,9640
46175,Russellville,IN,500
46176,Shelbyville,IN,26170
46180,Stilesville,IN,920
46181,Trafalgar,IN,4700
46182,Waldron,IN,1710
46183,West Newton,IN,162
46184,Whiteland,IN,11880
46186,Wilkinson,IN,1610
46197,Plainfield,IN,0
46201,Indianapolis,IN,26410
46202,Indianapolis,IN,11880
46203,Indianapolis,IN,33150
46204,Indianapolis,IN,4720
46205,Indianapolis,IN,23730
46206,Indianapolis,IN,589
46207,Indianapolis,IN,0
46208,Indianapolis,IN,16610
46209,Indianapolis,IN,77
46210,Indianapolis,IN,0
46211,Indianapolis,IN,0
46213,Indianapolis,IN,0
46214,Indianapolis,IN,22310
46216,Indianapolis,IN,1780
46217,Indianapolis,IN,30810
46218,Indianapolis,IN,24630
46219,Indianapolis,IN,31680
46220,Indianapolis,IN,32430
46221,Indianapolis,IN,24830
46222,Indianapolis,IN,32930
46223,Indianapolis,IN,42
46224,Indianapolis,IN,35990
46225,Indianapolis,IN,5530
46226,Indianapolis,IN,40930
46227,Indianapolis,IN,53680
46228,Indianapolis,IN,14450
46229,Indianapolis,IN,26220
46230,Indianapolis,IN,73
46231,Indianapolis,IN,10450
46234,Indianapolis,IN,25700
46235,Indianapolis,IN,31100
46236,Indianapolis,IN,27040
46237,Indianapolis,IN,38960
46239,Indianapolis,IN,28140
46240,Indianapolis,IN,19140
46241,Indianapolis,IN,28890
46242,Indianapolis,IN,426
46244,Indianapolis,IN,329
46247,Indianapolis,IN,254
46249,Indianapolis,IN,222
46250,Indianapolis,IN,18610
46251,Indianapolis,IN,68
46253,Indianapolis,IN,636
46254,Indianapolis,IN,39200
46255,Indianapolis,IN,63
46256,Indianapolis,IN,21870
46259,Indianapolis,IN,12920
46260,Indianapolis,IN,32410
46262,Indianapolis,IN,0
46266,Indianapolis,IN,32
46268,Indianapolis,IN,25170
46274,Indianapolis,IN,0
46275,Indianapolis,IN,0
46277,Indianapolis,IN,232
46278,Indianapolis,IN,8610
46280,Indianapolis,IN,6740
46282,Indianapolis,IN,0
46283,Indianapolis,IN,0
46285,Indianapolis,IN,1026
46288,Indianapolis,IN,0
46290,Indianapolis,IN,220
46291,Indianapolis,IN,0
46295,Indianapolis,IN,0
46296,Indianapolis,IN,0
46298,Indianapolis,IN,0
46301,Beverly Shores,IN,571
46302,Boone Grove,IN,107
46303,Cedar Lake,IN,14010
46304,Chesterton,IN,24250
46307,Crown Point,IN,61360
46308,Crown Point,IN,487
46310,Demotte,IN,13200
46311,Dyer,IN,20690
46312,East Chicago,IN,22310
46319,Griffith,IN,16480
46320,Hammond,IN,10910
46321,Munster,IN,22790
46322,Highland,IN,22510
46323,Hammond,IN,19660
46324,Hammond,IN,19540
46325,Hammond,IN,436
46327,Hammond,IN,10070
46340,Hanna,IN,1140
46341,Hebron,IN,9960
46342,Hobart,IN,29300
46345,Kingsbury,IN,272
46346,Kingsford Heights,IN,1253
46347,Kouts,IN,4530
46348,La Crosse,IN,1000
46349,Lake Village,IN,3000
46350,La Porte,IN,40280
46352,La Porte,IN,782
46355,Leroy,IN,138
46356,Lowell,IN,16930
46360,Michigan City,IN,36940
46361,Michigan City,IN,871
46365,Mill Creek,IN,1030
46366,North Judson,IN,5240
46368,Portage,IN,35920
46371,Rolling Prairie,IN,3430
46372,Roselawn,IN,183
46373,Saint John,IN,15320
46374,San Pierre,IN,940
46375,Schererville,IN,22710
46376,Schneider,IN,391
46377,Shelby,IN,430
46379,Sumava Resorts,IN,234
46380,Tefft,IN,0
46381,Thayer,IN,240
46382,Union Mills,IN,2080
46383,Valparaiso,IN,34680
46384,Valparaiso,IN,540
46385,Valparaiso,IN,39040
46390,Wanatah,IN,2670
46391,Westville,IN,5750
46392,Wheatfield,IN,7360
46393,Wheeler,IN,354
46394,Whiting,IN,10410
46401,Gary,IN,608
46402,Gary,IN,3940
46403,Gary,IN,9370
46404,Gary,IN,12380
46405,Lake Station,IN,10450
46406,Gary,IN,6990
46407,Gary,IN,7990
46408,Gary,IN,12360
46409,Gary,IN,5960
46410,Merrillville,IN,34340
46411,Merrillville,IN,751
46501,Argos,IN,3510
46502,Atwood,IN,200
46504,Bourbon,IN,3240
46506,Bremen,IN,9900
46507,Bristol,IN,8990
46508,Burket,IN,241
46510,Claypool,IN,3170
46511,Culver,IN,3770
46513,Donaldson,IN,105
46514,Elkhart,IN,38140
46515,Elkhart,IN,1087
46516,Elkhart,IN,31950
46517,Elkhart,IN,23570
46524,Etna Green,IN,2080
46526,Goshen,IN,32760
46527,Goshen,IN,571
46528,Goshen,IN,27150
46530,Granger,IN,30450
46531,Grovertown,IN,1340
46532,Hamlet,IN,1550
46534,Knox,IN,9680
46536,Lakeville,IN,2900
46537,Lapaz,IN,611
46538,Leesburg,IN,3820
46539,Mentone,IN,2210
46540,Middlebury,IN,12030
46542,Milford,IN,4320
46543,Millersburg,IN,3880
46544,Mishawaka,IN,27900
46545,Mishawaka,IN,21930
46546,Mishawaka,IN,484
46550,Nappanee,IN,12190
46552,New Carlisle,IN,6140
46553,New Paris,IN,3720
46554,North Liberty,IN,4090
46555,North Webster,IN,2720
46556,Notre Dame,IN,869
46561,Osceola,IN,13180
46562,Pierceton,IN,4530
46563,Plymouth,IN,21820
46565,Shipshewana,IN,8350
46567,Syracuse,IN,8960
46570,Tippecanoe,IN,1010
46571,Topeka,IN,5800
46572,Tyner,IN,122
46573,Wakarusa,IN,3510
46574,Walkerton,IN,7350
46580,Warsaw,IN,21070
46581,Warsaw,IN,835
46582,Warsaw,IN,13220
46590,Winona Lake,IN,4070
46595,Wyatt,IN,172
46601,South Bend,IN,3710
46604,South Bend,IN,0
46613,South Bend,IN,10110
46614,South Bend,IN,27760
46615,South Bend,IN,13500
46616,South Bend,IN,5310
46617,South Bend,IN,8080
46619,South Bend,IN,20470
46620,South Bend,IN,0
46624,South Bend,IN,378
46626,South Bend,IN,0
46628,South Bend,IN,23970
46634,South Bend,IN,399
46635,South Bend,IN,5710
46637,South Bend,IN,13080
46660,South Bend,IN,300
46680,South Bend,IN,245
46699,South Bend,IN,0
46701,Albion,IN,6840
46702,Andrews,IN,2120
46703,Angola,IN,15860
46704,Arcola,IN,183
46705,Ashley,IN,1510
46706,Auburn,IN,17740
46710,Avilla,IN,4370
46711,Berne,IN,7440
46713,Bippus,IN,54
46714,Bluffton,IN,13900
46721,Butler,IN,4420
46723,Churubusco,IN,7140
46725,Columbia City,IN,21840
46730,Corunna,IN,1210
46731,Craigville,IN,630
46732,Cromwell,IN,3170
46733,Decatur,IN,17470
46737,Fremont,IN,6240
46738,Garrett,IN,7290
46740,Geneva,IN,4330
46741,Grabill,IN,4150
46742,Hamilton,IN,2980
46743,Harlan,IN,2280
46745,Hoagland,IN,1810
46746,Howe,IN,3910
46747,Hudson,IN,2310
46748,Huntertown,IN,6550
46750,Huntington,IN,23640
46755,Kendallville,IN,14130
46759,Keystone,IN,520
46760,Kimmell,IN,1260
46761,Lagrange,IN,11640
46763,Laotto,IN,1500
46764,Larwill,IN,1350
46765,Leo,IN,5410
46766,Liberty Center,IN,520
46767,Ligonier,IN,9630
46769,Linn Grove,IN,0
46770,Markle,IN,2550
46771,Mongo,IN,168
46772,Monroe,IN,3660
46773,Monroeville,IN,3450
46774,New Haven,IN,16070
46776,Orland,IN,1390
46777,Ossian,IN,6050
46778,Petroleum,IN,121
46779,Pleasant Lake,IN,1830
46780,Pleasant Mills,IN,22
46781,Poneto,IN,810
46782,Preble,IN,64
46783,Roanoke,IN,6640
46784,Rome City,IN,2040
46785,Saint Joe,IN,1480
46786,South Milford,IN,229
46787,South Whitley,IN,3640
46788,Spencerville,IN,3270
46789,Stroh,IN,386
46791,Uniondale,IN,890
46792,Warren,IN,3460
46793,Waterloo,IN,3940
46794,Wawaka,IN,1330
46795,Wolcottville,IN,5530
46796,Wolflake,IN,210
46797,Woodburn,IN,3710
46798,Yoder,IN,1360
46799,Zanesville,IN,526
46801,Fort Wayne,IN,44
46802,Fort Wayne,IN,7620
46803,Fort Wayne,IN,8070
46804,Fort Wayne,IN,26860
46805,Fort Wayne,IN,18070
46806,Fort Wayne,IN,22270
46807,Fort Wayne,IN,15420
46808,Fort Wayne,IN,16900
46809,Fort Wayne,IN,8080
46814,Fort Wayne,IN,14330
46815,Fort Wayne,IN,25220
46816,Fort Wayne,IN,16090
46818,Fort Wayne,IN,19110
46819,Fort Wayne,IN,7920
46825,Fort Wayne,IN,26510
46835,Fort Wayne,IN,32740
46845,Fort Wayne,IN,24860
46850,Fort Wayne,IN,28
46851,Fort Wayne,IN,35
46852,Fort Wayne,IN,38
46853,Fort Wayne,IN,58
46854,Fort Wayne,IN,50
46855,Fort Wayne,IN,59
46856,Fort Wayne,IN,20
46857,Fort Wayne,IN,0
46858,Fort Wayne,IN,0
46859,Fort Wayne,IN,76
46860,Fort Wayne,IN,0
46861,Fort Wayne,IN,0
46862,Fort Wayne,IN,34
46863,Fort Wayne,IN,35
46864,Fort Wayne,IN,50
46865,Fort Wayne,IN,65
46866,Fort Wayne,IN,101
46867,Fort Wayne,IN,65
46868,Fort Wayne,IN,58
46869,Fort Wayne,IN,56
46885,Fort Wayne,IN,236
46895,Fort Wayne,IN,164
46896,Fort Wayne,IN,243
46897,Fort Wayne,IN,0
46898,Fort Wayne,IN,283
46899,Fort Wayne,IN,172
46901,Kokomo,IN,32870
46902,Kokomo,IN,32580
46903,Kokomo,IN,392
46904,Kokomo,IN,778
46910,Akron,IN,3390
46911,Amboy,IN,1340
46912,Athens,IN,24
46913,Bringhurst,IN,1240
46914,Bunker Hill,IN,1750
46915,Burlington,IN,650
46916,Burrows,IN,177
46917,Camden,IN,1570
46919,Converse,IN,2150
46920,Cutler,IN,1030
46921,Deedsville,IN,54
46922,Delong,IN,138
46923,Delphi,IN,7390
46926,Denver,IN,1580
46928,Fairmount,IN,4200
46929,Flora,IN,3010
46930,Fowlerton,IN,245
46931,Fulton,IN,332
46932,Galveston,IN,3120
46933,Gas City,IN,5890
46935,Grass Creek,IN,0
46936,Greentown,IN,5490
46937,Hemlock,IN,161
46938,Jonesboro,IN,2770
46939,Kewanna,IN,1810
46940,La Fontaine,IN,2210
46941,Lagro,IN,1080
46942,Lake Cicott,IN,28
46943,Laketon,IN,230
46945,Leiters Ford,IN,182
46946,Liberty Mills,IN,173
46947,Logansport,IN,26330
46950,Lucerne,IN,630
46951,Macy,IN,1910
46952,Marion,IN,17280
46953,Marion,IN,17050
46957,Matthews,IN,567
46958,Mexico,IN,549
46959,Miami,IN,227
46960,Monterey,IN,1020
46961,New Waverly,IN,113
46962,North Manchester,IN,7780
46965,Oakford,IN,200
46967,Onward,IN,115
46968,Ora,IN,114
46970,Peru,IN,20940
46971,Grissom Arb,IN,0
46974,Roann,IN,1640
46975,Rochester,IN,12600
46977,Rockfield,IN,76
46978,Royal Center,IN,1970
46979,Russiaville,IN,4680
46980,Servia,IN,86
46982,Silver Lake,IN,2460
46984,Somerset,IN,260
46985,Star City,IN,1170
46986,Swayzee,IN,1790
46987,Sweetser,IN,1143
46988,Twelve Mile,IN,740
46989,Upland,IN,3170
46990,Urbana,IN,740
46991,Van Buren,IN,1560
46992,Wabash,IN,14560
46994,Walton,IN,2550
46995,West Middleton,IN,148
46996,Winamac,IN,5960
46998,Young America,IN,141
47001,Aurora,IN,9600
47003,West College Corner,IN,810
47006,Batesville,IN,11680
47010,Bath,IN,240
47011,Bennington,IN,880
47012,Brookville,IN,9290
47016,Cedar Grove,IN,810
47017,Cross Plains,IN,580
47018,Dillsboro,IN,3810
47019,East Enterprise,IN,84
47020,Florence,IN,890
47021,Friendship,IN,78
47022,Guilford,IN,3030
47023,Holton,IN,1570
47024,Laurel,IN,2610
47025,Lawrenceburg,IN,21120
47030,Metamora,IN,1330
47031,Milan,IN,4750
47032,Moores Hill,IN,3420
47033,Morris,IN,95
47034,Napoleon,IN,193
47035,New Trenton,IN,295
47036,Oldenburg,IN,1050
47037,Osgood,IN,3890
47038,Patriot,IN,1030
47039,Pierceville,IN,24
47040,Rising Sun,IN,4650
47041,Sunman,IN,5920
47042,Versailles,IN,3730
47043,Vevay,IN,4420
47060,West Harrison,IN,6420
47102,Austin,IN,5700
47104,Bethlehem,IN,46
47106,Borden,IN,4390
47107,Bradford,IN,37
47108,Campbellsburg,IN,1940
47110,Central,IN,430
47111,Charlestown,IN,14870
47112,Corydon,IN,15270
47114,Crandall,IN,420
47115,Depauw,IN,2210
47116,Eckerty,IN,620
47117,Elizabeth,IN,3990
47118,English,IN,2760
47119,Floyds Knobs,IN,11500
47120,Fredericksburg,IN,900
47122,Georgetown,IN,10330
47123,Grantsburg,IN,110
47124,Greenville,IN,4550
47125,Hardinsburg,IN,1460
47126,Henryville,IN,3920
47129,Clarksville,IN,18510
47130,Jeffersonville,IN,41760
47131,Jeffersonville,IN,1085
47132,Jeffersonville,IN,0
47133,Jeffersonville,IN,0
47134,Jeffersonville,IN,0
47135,Laconia,IN,1110
47136,Lanesville,IN,4380
47137,Leavenworth,IN,1190
47138,Lexington,IN,3890
47139,Little York,IN,57
47140,Marengo,IN,2320
47141,Marysville,IN,1550
47142,Mauckport,IN,760
47143,Memphis,IN,3320
47144,Jeffersonville,IN,0
47145,Milltown,IN,1740
47146,Mount Saint Francis,IN,0
47147,Nabb,IN,880
47150,New Albany,IN,42250
47151,New Albany,IN,740
47160,New Middletown,IN,219
47161,New Salisbury,IN,3390
47162,New Washington,IN,940
47163,Otisco,IN,1410
47164,Palmyra,IN,3290
47165,Pekin,IN,5370
47166,Ramsey,IN,1310
47167,Salem,IN,13530
47170,Scottsburg,IN,12370
47172,Sellersburg,IN,17910
47174,Sulphur,IN,122
47175,Taswell,IN,760
47177,Underwood,IN,1170
47190,Jeffersonville,IN,0
47199,Jeffersonville,IN,0
47201,Columbus,IN,44080
47202,Columbus,IN,832
47203,Columbus,IN,26510
47220,Brownstown,IN,4940
47223,Butlerville,IN,1280
47224,Canaan,IN,530
47225,Clarksburg,IN,132
47226,Clifford,IN,254
47227,Commiskey,IN,1430
47228,Cortland,IN,51
47229,Crothersville,IN,3060
47230,Deputy,IN,1770
47231,Dupont,IN,1060
47232,Elizabethtown,IN,2550
47234,Flat Rock,IN,1380
47235,Freetown,IN,1710
47236,Grammer,IN,110
47240,Greensburg,IN,20000
47243,Hanover,IN,4570
47244,Hartsville,IN,690
47245,Hayden,IN,38
47246,Hope,IN,3930
47247,Jonesville,IN,192
47249,Kurtz,IN,53
47250,Madison,IN,19510
47260,Medora,IN,1630
47261,Millhousen,IN,0
47263,New Point,IN,253
47264,Norman,IN,1190
47265,North Vernon,IN,18980
47270,Paris Crossing,IN,650
47272,Saint Paul,IN,1840
47273,Scipio,IN,1790
47274,Seymour,IN,32660
47280,Taylorsville,IN,905
47281,Vallonia,IN,1450
47282,Vernon,IN,451
47283,Westport,IN,3350
47302,Muncie,IN,22100
47303,Muncie,IN,16970
47304,Muncie,IN,25110
47305,Muncie,IN,2440
47306,Muncie,IN,119
47307,Muncie,IN,509
47308,Muncie,IN,444
47320,Albany,IN,3790
47322,Bentonville,IN,0
47324,Boston,IN,146
47325,Brownsville,IN,600
47326,Bryant,IN,2280
47327,Cambridge City,IN,3800
47330,Centerville,IN,5090
47331,Connersville,IN,18920
47334,Daleville,IN,2920
47335,Dublin,IN,762
47336,Dunkirk,IN,3130
47337,Dunreith,IN,191
47338,Eaton,IN,2510
47339,Economy,IN,680
47340,Farmland,IN,2680
47341,Fountain City,IN,2090
47342,Gaston,IN,2380
47344,Greensboro,IN,157
47345,Greens Fork,IN,1350
47346,Hagerstown,IN,3710
47348,Hartford City,IN,8430
47351,Kennard,IN,384
47352,Lewisville,IN,900
47353,Liberty,IN,5100
47354,Losantville,IN,1030
47355,Lynn,IN,2460
47356,Middletown,IN,5410
47357,Milton,IN,1130
47358,Modoc,IN,840
47359,Montpelier,IN,2670
47360,Mooreland,IN,1430
47361,Mount Summit,IN,298
47362,New Castle,IN,23230
47366,New Lisbon,IN,146
47367,Oakville,IN,179
47368,Parker City,IN,2420
47369,Pennville,IN,1130
47370,Pershing,IN,331
47371,Portland,IN,11180
47373,Redkey,IN,1860
47374,Richmond,IN,37330
47375,Richmond,IN,901
47380,Ridgeville,IN,1820
47381,Salamonia,IN,154
47382,Saratoga,IN,254
47383,Selma,IN,2600
47384,Shirley,IN,1950
47385,Spiceland,IN,1420
47386,Springport,IN,1140
47387,Straughn,IN,640
47388,Sulphur Springs,IN,370
47390,Union City,IN,4760
47392,Webster,IN,175
47393,Williamsburg,IN,1520
47394,Winchester,IN,7350
47396,Yorktown,IN,6970
47401,Bloomington,IN,30910
47402,Bloomington,IN,1021
47403,Bloomington,IN,27490
47404,Bloomington,IN,16600
47405,Bloomington,IN,58
47406,Bloomington,IN,90
47407,Bloomington,IN,522
47408,Bloomington,IN,12790
47420,Avoca,IN,257
47421,Bedford,IN,24440
47424,Bloomfield,IN,7950
47426,Clear Creek,IN,207
47427,Coal City,IN,900
47429,Ellettsville,IN,6990
47430,Fort Ritner,IN,0
47431,Freedom,IN,1240
47432,French Lick,IN,3940
47433,Gosport,IN,3740
47434,Harrodsburg,IN,175
47435,Helmsburg,IN,105
47436,Heltonville,IN,1390
47437,Huron,IN,147
47438,Jasonville,IN,3730
47439,Koleen,IN,40
47441,Linton,IN,7870
47443,Lyons,IN,990
47445,Midland,IN,42
47446,Mitchell,IN,8390
47448,Nashville,IN,7090
47449,Newberry,IN,460
47451,Oolitic,IN,1150
47452,Orleans,IN,4410
